New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Fri Apr 24 07:35:32 2020
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_A	Total_B	Total_C	Unique_A	Unique_B	Unique_C	Corrected_A	Corrected_B	Corrected_C	PSMs_Used_A	TotInt_126C_A	TotInt_127N_A	TotInt_127C_A	TotInt_128N_A	TotInt_128C_A	TotInt_129N_A	TotInt_129C_A	TotInt_130N_A	TotInt_130C_A	TotInt_131N_A	TotInt_131C_A	PSMs_Used_B	TotInt_126C_B	TotInt_127N_B	TotInt_127C_B	TotInt_128N_B	TotInt_128C_B	TotInt_129N_B	TotInt_129C_B	TotInt_130N_B	TotInt_130C_B	TotInt_131N_B	TotInt_131C_B	PSMs_Used_C	TotInt_126C_C	TotInt_127N_C	TotInt_127C_C	TotInt_128N_C	TotInt_128C_C	TotInt_129N_C	TotInt_129C_C	TotInt_130N_C	TotInt_130C_C	TotInt_131N_C	TotInt_131C_C
5028	1	sp|Q9UKU0|ACSL6_HUMAN	 	 	sp|P33121|ACSL1_HUMAN, sp|Q9UKU0|ACSL6_HUMAN	 	2.9	697	77751	Long-chain-fatty-acid--CoA ligase 6 OS=Homo sapiens (Human) OX=9606 GN=ACSL6 PE=1 SV=4	11	4	0.364	5	5	1	2	2	0	2.098	2.098	0.033	2	317196.984375	492912.25	365353.90625	397849.171875	255903.921875	513036.234375	284155.703125	104473.386719	93353.068359	486613.875	150.0	2	32749.703126	285766.945313	566191.8125	114866.144532	172428.078125	353922.5625	224311.921875	74443.597656	82656.345703	206826.375	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5029	1	sp|Q9UKU7|ACAD8_HUMAN	 	 	 	 	10.6	415	45069	Isobutyryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=ACAD8 PE=1 SV=1	10	10	1.000	2	4	4	2	4	4	2.000	4.000	4.000	2	8126.799438999999	14574.338135	11191.280518	16630.836426	40832.53320399999	27073.969239	21388.784180000002	4595.444703	4931.207398	15066.712157999998	150.0	4	15216.125976	36209.607421	27801.814453	27706.639405	25543.385254	130626.46289	33077.720215	23175.173339	32750.937988	37486.645507	150.0	4	13091.650880000001	31397.53418	31816.401611	20934.652589	28517.711915	104731.68164	45690.470214	38384.9375	15880.246583	36276.279786	150.0
5030	1	sp|Q9UKU9|ANGL2_HUMAN	 	 	 	 	17.0	493	57104	Angiopoietin-related protein 2 OS=Homo sapiens (Human) OX=9606 GN=ANGPTL2 PE=1 SV=1	18	18	1.000	5	8	5	5	8	5	5.000	8.000	5.000	5	515282.537109	114336.09521499998	115376.480469	189525.958986	248645.521484	238588.05273600004	211919.613282	69412.229491	49236.739258	200734.324219	150.0	8	72761.771057	398944.68945400004	212072.43457100005	139390.21533	164998.518064	158725.147462	205721.974366	91228.37658699999	126798.422608	148070.51660200002	2272.354004	5	108287.693848	37417.71582	42111.486084000004	74250.348145	66959.757812	69395.678711	107483.398437	35018.249999	74423.916504	47095.633300999994	4165.730225
5031	1	sp|Q9UKV3|ACINU_HUMAN	 	 	 	 	20.1	1341	151860	Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens (Human) OX=9606 GN=ACIN1 PE=1 SV=2	81	81	1.000	28	25	28	28	25	28	28.000	25.000	28.000	28	687203.3646239999	1350577.9926749999	1865946.1035160003	1423191.374514	1644497.466796	1885011.6928750004	1034825.6330590001	317836.109983	202036.305543	1125111.765381	150.0	25	194434.18811	689585.904297	1358564.6470970002	649894.6473979999	820695.5090339999	817741.8808579999	1084042.389771	351566.4326180001	427312.4852289999	828752.9345709999	3542.5295409999994	28	712948.5081770001	1015636.5422380001	1935253.160154	1149875.2584270004	1165148.256102	2953968.9370130002	2955638.8110339995	839675.7373649998	470344.58056499995	1145164.951478	10033.55481
5032	1	sp|Q9UKV8|AGO2_HUMAN	 	 	sp|Q9UKV8|AGO2_HUMAN, sp|Q9UL18|AGO1_HUMAN	 	10.6	859	97207	Protein argonaute-2 OS=Homo sapiens (Human) OX=9606 GN=AGO2 PE=1 SV=3	13	10	0.769	5	6	2	4	5	1	4.571	5.833	1.200	4	11152.366638000001	18040.341736	25208.413208	23679.967651	30152.655029	22435.941895	19620.288940999995	9411.589234	8705.889525999999	31492.718994000003	150.0	5	11718.383667	51652.40332	58554.945556	35961.259764999995	36467.727661000004	41101.29687400001	36502.398924999994	21599.804566000003	24583.554199000002	36475.45190400001	150.0	1	12054.981445	14121.591797	24022.464844	12162.299805	23466.515625	35376.140625	22216.753906	8021.682617	9283.944336	15855.640625	150.0
5033	1	sp|Q9UKX5|ITA11_HUMAN	 	 	 	 	2.9	1188	133469	Integrin alpha-11 OS=Homo sapiens (Human) OX=9606 GN=ITGA11 PE=1 SV=2	4	4	1.000	1	3	0	1	3	0	1.000	3.000	0.000	1	29147.373047000005	8797.542969	12599.275391	10186.017578	33920.46875	17915.998047	12091.407227	4691.00293	3028.113037	16465.064453	150.0	3	7872.876587	33885.954102	45465.976563000004	30748.993164	34993.357421999994	73335.888672	34841.056641	18201.734862999998	20999.608399	33271.549804	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5034	1	sp|Q9UKX7|NUP50_HUMAN	 	 	 	 	30.6	468	50144	Nuclear pore complex protein Nup50 OS=Homo sapiens (Human) OX=9606 GN=NUP50 PE=1 SV=2	26	26	1.000	7	7	12	7	7	12	7.000	7.000	12.000	7	271772.91455100005	1120589.6337880003	1792428.909179	779038.0903309999	993938.775391	1220952.105468	710877.8281240001	200410.99194200002	69834.695436	658173.082031	150.0	7	69243.768495	174028.68090799998	424364.42382900004	207023.461182	296448.20117099996	233059.72461	265123.000001	100909.54089400002	116967.48705999998	337506.477541	150.0	12	123099.99493500001	390881.07379	1273735.420899	1094406.7023930002	543991.880616	920511.603515	1000722.282714	225920.92761300007	87762.79467700001	461386.907227	150.0
5035	1	sp|Q9UKY7|CDV3_HUMAN	 	 	 	 	74.8	258	27335	Protein CDV3 homolog OS=Homo sapiens (Human) OX=9606 GN=CDV3 PE=1 SV=1	67	67	1.000	22	21	24	22	21	24	22.000	21.000	24.000	22	440766.496887	659362.6617459999	914582.22351	755042.179687	1469903.918945	918566.4278579999	691003.9139390001	252228.87634299998	186783.049558	742163.5727530001	150.0	21	119336.218199	477334.31054800004	1507018.5507799995	637244.3381330001	646022.9769289999	1258834.02539	583047.275024	332205.21917700005	303671.457581	827867.914552	1693.93335	24	187189.20221099997	400393.430178	1256085.512939	437936.29235799995	310277.44677700003	861194.95935	2236491.786134	251877.162229	225152.53137100002	394559.40209800005	1085.951782
5036	1	sp|Q9UL15|BAG5_HUMAN	 	 	 	 	16.3	447	51199	BAG family molecular chaperone regulator 5 OS=Homo sapiens (Human) OX=9606 GN=BAG5 PE=1 SV=1	8	8	1.000	1	3	4	1	3	4	1.000	3.000	4.000	1	5872.78418	8785.709961	9761.082031	9859.474609	18702.757812	11082.733398	9831.680664	4246.342285	2864.3276370000003	11914.34668	150.0	3	12541.456055	22559.296143	34437.735350999996	19076.01416	24050.030029	45526.710206	33325.567138	22971.523194	17549.604493	28247.240722999995	150.0	4	9158.760132000001	39653.203613000005	43961.55224600001	29392.819825	44719.920899	60375.096678999995	69478.213867	28364.423827000002	9590.727415999998	28913.016113	150.0
5037	1	sp|Q9UL18|AGO1_HUMAN	 	 	sp|Q9UKV8|AGO2_HUMAN, sp|Q9UL18|AGO1_HUMAN	 	9.0	857	97213	Protein argonaute-1 OS=Homo sapiens (Human) OX=9606 GN=AGO1 PE=1 SV=3	11	8	0.727	4	2	5	3	1	4	3.429	1.167	4.800	3	78845.388916	119563.559571	83554.478881	126163.906494	209982.714356	189994.172363	135996.458496	46957.308594	27267.01117	113136.126953	150.0	1	2795.970215	6383.296386999999	7452.463379000001	5772.262695	4771.79541	4030.1906740000004	6654.997559	6221.879395	6077.75	7988.087890999999	150.0	4	36029.819092000005	42890.638428	47985.955077000006	54997.585449000006	77029.148925	97440.57129	133841.791991	35755.734863	32953.623047	63081.030273	150.0
5038	1	sp|Q9UL25|RAB21_HUMAN	 	 	 	 	44.0	225	24347	Ras-related protein Rab-21 OS=Homo sapiens (Human) OX=9606 GN=RAB21 PE=1 SV=3	23	23	1.000	10	8	5	10	8	5	10.000	8.000	5.000	10	247687.60498099998	373190.683106	260129.28539900001	381288.42773500003	478584.65673700004	740948.5380850001	366948.388185	171508.402587	160156.99133400002	359870.34814600006	4160.291077	8	57031.382203	204517.001465	205058.507813	174707.580567	182614.981447	321929.525392	205162.430665	198557.353026	189292.124512	198437.757813	1384.3654789999998	5	233092.494263	384107.90820299997	398268.839843	382815.336914	303638.416992	511287.820801	371723.797852	266002.67041	111992.243163	337521.87011699995	150.0
5039	1	sp|Q9UL26|RB22A_HUMAN	 	 	sp|Q13636|RAB31_HUMAN, sp|Q9UL26|RB22A_HUMAN	 	18.6	194	21855	Ras-related protein Rab-22A OS=Homo sapiens (Human) OX=9606 GN=RAB22A PE=1 SV=2	10	3	0.300	3	2	5	1	1	1	2.000	1.333	2.000	1	29117.009766000003	61954.47265599999	47844.671875	57273.359375	79495.4375	69939.859375	52099.0625	24593.335938	20336.070312	46652.039062	150.0	1	16796.871094	68630.328125	54990.625	50499.09375	41054.464844	79081.0	60819.42578099999	33481.878906	56027.5	52894.277344	150.0	1	71281.851562	63931.296875	93880.085938	114329.046875	61494.97265599999	165467.1875	232823.265625	76632.078125	69895.984375	98646.132812	150.0
5040	1	sp|Q9UL33|TPC2L_HUMAN	 	 	 	 	12.1	140	16145	Trafficking protein particle complex subunit 2-like protein OS=Homo sapiens (Human) OX=9606 GN=TRAPPC2L PE=1 SV=1	3	3	1.000	0	1	2	0	1	2	0.000	1.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	6582.442383	13670.90332	22392.050781	15699.668945	16067.860352000002	19676.267578	13753.519531	10088.290039	11283.363281	16646.316406	150.0	2	3709.400513	16333.382812000002	18356.980957	15206.006836	13792.87207	34680.96875	17462.544434	12001.428222	3461.5269770000004	12897.087891000001	150.0
5041	1	sp|Q9UL46|PSME2_HUMAN	 	 	 	 	71.5	239	27401	Proteasome activator complex subunit 2 OS=Homo sapiens (Human) OX=9606 GN=PSME2 PE=1 SV=4	150	150	1.000	58	44	48	58	44	48	58.000	44.000	48.000	58	2059265.3808000009	4897147.02295	2461532.255674	10437180.134279996	17238993.142089	3048061.7070320006	7848099.398434999	899564.6823719998	970135.620301	5502696.428105	3429.973266	44	364409.1073009999	1478956.8874509998	6757783.317992	4715281.640869	2556009.486695	6162736.587403	1866127.4989070003	1319484.5571289994	2140600.168212	4408891.099611	54088.151062	48	1277940.821596	3301648.747805	3407719.853395001	5950237.718385001	5533266.843509	3092164.516721	16532125.76587	3828763.609986001	1483878.6906740004	3796138.7369400007	15108.553589
5042	1	sp|Q9ULA0|DNPEP_HUMAN	 	 	 	 	21.9	475	52428	Aspartyl aminopeptidase OS=Homo sapiens (Human) OX=9606 GN=DNPEP PE=1 SV=1	24	24	1.000	5	10	9	5	10	9	5.000	10.000	9.000	5	58296.62353600001	184767.328125	125468.856445	201282.21191399998	207879.794922	123706.96045000001	209534.324219	68985.562011	61954.739746	175804.745117	150.0	10	92299.49310200001	254229.91113199998	375395.572387	175232.990478	220028.783447	166362.57129	172477.746948	123349.09179600001	153655.890319	225484.821776	3066.3165280000003	9	147947.22509599998	287717.13574099995	211653.652648	289895.990723	236671.120973	309629.381836	314164.175292	150118.823242	178264.32592699997	233882.90356500002	4289.931641
5043	1	sp|Q9ULC3|RAB23_HUMAN	 	 	 	 	30.8	237	26659	Ras-related protein Rab-23 OS=Homo sapiens (Human) OX=9606 GN=RAB23 PE=1 SV=1	10	10	1.000	1	5	4	1	5	4	1.000	5.000	4.000	1	32853.824219	31952.228516000003	62003.94140599999	60789.617188	99556.851562	45444.816406	44386.5	14898.907227000002	10085.329102	42701.070312	150.0	5	29548.105224999996	127990.47167999999	159981.98047	95568.239258	84172.865235	96052.817383	86924.169922	70380.043945	74571.77880900001	103326.231446	824.725769	4	23285.344482	27756.472901	77758.02295	28850.903565	37526.732423	123059.96435600001	62955.509278	25405.604004	18891.336426	43559.811157000004	723.955872
5044	1	sp|Q9ULC4|MCTS1_HUMAN	 	 	 	 	65.7	181	20555	Malignant T-cell-amplified sequence 1 OS=Homo sapiens (Human) OX=9606 GN=MCTS1 PE=1 SV=1	41	41	1.000	13	10	18	13	10	18	13.000	10.000	18.000	13	486607.922852	861554.6098630002	651403.6250010001	631992.744628	1213258.77539	913688.435546	639052.034179	244492.42578000002	237177.56738200004	752045.743165	150.0	10	89274.783081	473660.4982910001	617450.836426	456949.704103	458384.317871	749963.5468750001	503248.05127	234289.01757700002	361593.249025	465514.5937520001	10477.630371	18	441632.705323	1540273.408936	1633171.5363800004	903495.2771	1869146.368528	2622793.81543	3535475.972657	836009.92444	414151.82708799996	1161702.9478749998	150.0
5046	1	sp|Q9ULE0|WWC3_HUMAN	 	 	sp|P30405|PPIF_HUMAN, sp|P49792|RBP2_HUMAN, sp|Q08752|PPID_HUMAN, sp|Q9ULE0|WWC3_HUMAN	 	1.6	1092	122674	Protein WWC3 OS=Homo sapiens (Human) OX=9606 GN=WWC3 PE=1 SV=3	5	1	0.200	1	3	1	0	1	0	0.004	1.009	0.004	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	150.0	4032.568604	3072.257568	2173.763672	2434.403076	12223.820312	2473.5385739999997	1120.319946	1669.6601560000001	2148.119629	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5047	1	sp|Q9ULE6|PALD_HUMAN	 	 	 	 	7.2	856	96753	Paladin OS=Homo sapiens (Human) OX=9606 GN=PALD1 PE=1 SV=3	4	4	1.000	0	0	4	0	0	4	0.000	0.000	4.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	39292.052978	63449.429748	75165.876708	55897.712402	83193.86914	108800.524658	200359.447754	63626.121338000004	40110.450561000005	72134.14428600001	150.0
5048	1	sp|Q9ULH1|ASAP1_HUMAN	 	 	 	 	8.5	1129	125497	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens (Human) OX=9606 GN=ASAP1 PE=1 SV=4	9	9	1.000	5	2	2	5	2	2	5.000	2.000	2.000	5	30080.022096	49801.778809	51795.546875	50551.428100000005	68454.90503000001	43410.383544000004	40380.671265	9460.366699	9086.628418	41506.239990999995	150.0	2	150.0	4644.727783	5296.600464	3000.395141	3859.456054	1890.464111	3146.804321	150.0	2827.6428829999995	4795.600098	150.0	2	27524.793701	35076.916015	61086.142578	25137.129395	38774.620117	65375.87500000001	75108.258789	25436.576660000002	16358.311400999999	38764.820800999994	150.0
5049	1	sp|Q9ULH7|MRTFB_HUMAN	 	 	 	 	5.1	1088	118126	Myocardin-related transcription factor B OS=Homo sapiens (Human) OX=9606 GN=MRTFB PE=1 SV=3	6	6	1.000	0	3	3	0	3	3	0.000	3.000	3.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	8353.615478	37646.534668	32344.261719	43014.262696000005	28652.862793	33735.219238000005	35804.903809	19967.871094	37520.701661	37405.317871	150.0	3	62174.097656	51631.820311999996	100744.72461	49416.586914	60606.349610000005	206051.609375	127558.986328	41587.632811999996	33615.824707	71155.113282	150.0
5050	1	sp|Q9ULK4|MED23_HUMAN	 	 	 	 	1.2	1368	156472	Mediator of RNA polymerase II transcription subunit 23 OS=Homo sapiens (Human) OX=9606 GN=MED23 PE=1 SV=2	2	2	1.000	0	0	2	0	0	2	0.000	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	14450.100098	14165.360351000001	33147.767579	15370.383789	20861.321289	39955.072265	31918.822266000003	14497.551024999999	11381.729492000002	18075.103516	150.0
5051	1	sp|Q9ULP9|TBC24_HUMAN	 	 	 	 	6.1	559	62919	TBC1 domain family member 24 OS=Homo sapiens (Human) OX=9606 GN=TBC1D24 PE=1 SV=2	6	6	1.000	1	4	1	1	4	1	1.000	4.000	1.000	1	6520.563965	6263.138184	9597.885742	9061.333008	9270.801758	10085.145508	9768.029297	3970.095947	6076.943359000001	10746.328125	150.0	4	9739.086914	29269.687988	43782.980957	21570.383789	36592.141357	84706.508788	43318.502929	21262.380128	15679.276123000001	40592.324219	150.0	1	1159.6248779999999	866.151184	2785.25708	1835.808594	1990.161743	7007.317383	12469.618164	1817.336914	1399.63501	3179.0310059999997	150.0
5052	1	sp|Q9ULR0|ISY1_HUMAN	 	 	 	 	21.1	285	32992	Pre-mRNA-splicing factor ISY1 homolog OS=Homo sapiens (Human) OX=9606 GN=ISY1 PE=1 SV=3	6	6	1.000	3	0	3	3	0	3	3.000	0.000	3.000	3	23347.297850999996	36040.207032	46810.869141	39014.654297	48398.14941499999	58002.566406	31712.874512000002	10784.862549000001	7676.037842000001	38666.232911	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	89929.23144599999	70232.376953	75565.03027300001	58142.506836	88712.22558599999	82861.773438	132900.138672	84722.02099700001	48707.811524000004	66787.97167900001	637.518372
5053	1	sp|Q9ULR3|PPM1H_HUMAN	 	 	 	 	4.3	514	56447	Protein phosphatase 1H OS=Homo sapiens (Human) OX=9606 GN=PPM1H PE=1 SV=2	4	4	1.000	0	3	1	0	3	1	0.000	3.000	1.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	2851.816651	7702.173339999999	38501.261231000004	8677.198365	8702.772765	26604.342286	12005.225586	6444.922119000001	7419.507446	13163.614257000001	150.0	1	1095.469849	1621.305298	1115.34314	1079.06543	1444.467651	2378.200928	3322.9841309999997	1549.1173099999999	150.0	1517.246948	150.0
5054	1	sp|Q9ULT8|HECD1_HUMAN	 	 	 	 	2.7	2610	289381	E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens (Human) OX=9606 GN=HECTD1 PE=1 SV=3	12	12	1.000	4	4	4	4	4	4	4.000	4.000	4.000	4	22896.547485000003	53723.38647500001	42383.03002900001	140148.018555	111389.57055700001	52045.381348	63073.091552000005	17609.519226	17591.562621999998	55287.599364999995	150.0	4	3632.576599	11720.42456	24414.244506000003	25527.898194	19215.008424	21562.232788	10827.792235	9593.754516	11473.921081	20157.548950000004	150.0	4	11371.751830000001	26689.995361	39089.14624	31241.801024999997	23798.645264	40355.669921	56885.470703	12817.837219	5112.626832	22883.407715	150.0
5055	1	sp|Q9ULU4|PKCB1_HUMAN	 	 	 	 	4.9	1186	131691	Protein kinase C-binding protein 1 OS=Homo sapiens (Human) OX=9606 GN=ZMYND8 PE=1 SV=2	12	12	1.000	5	4	3	5	4	3	5.000	4.000	3.000	5	36249.393066000004	80444.422363	119789.26513599999	70489.60620100002	82900.525391	116796.89404300001	45738.875976	23050.340698999997	12525.348754999999	60590.295898	150.0	4	6642.766602000001	49341.882324	63476.794433999996	46146.087891	33222.178467	45378.076659	51938.746093	22488.255005	22521.115357000002	50351.810058	150.0	3	26530.221191	27289.374023	57047.830323	41845.78772	43648.382934	82230.989502	117715.389404	74039.84607	64953.96679700001	63622.918823	2267.549805
5056	1	sp|Q9ULV0|MYO5B_HUMAN	 	 	sp|Q14980|NUMA1_HUMAN, sp|Q9ULV0|MYO5B_HUMAN, sp|Q9Y4I1|MYO5A_HUMAN	 	1.0	1848	213670	Unconventional myosin-Vb OS=Homo sapiens (Human) OX=9606 GN=MYO5B PE=1 SV=3	2	0	0.000	0	0	2	0	0	0	0.000	0.000	0.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5057	1	sp|Q9ULV4|COR1C_HUMAN	 	 	sp|P31146|COR1A_HUMAN, sp|Q6QEF8|CORO6_HUMAN, sp|Q9ULV4|COR1C_HUMAN	 	46.8	474	53248	Coronin-1C OS=Homo sapiens (Human) OX=9606 GN=CORO1C PE=1 SV=1	118	104	0.881	40	35	43	36	30	38	38.317	33.343	41.226	36	2973952.5910639996	3538629.0623779995	2762167.5948470007	4623807.820922	6912063.786866999	4444680.799561001	3927085.1640609982	1570000.8509530001	1200428.458981	3359846.2259509997	6703.333496	30	372341.958741	1055326.0087899999	2292378.985106	1758327.6799320003	1518299.242431	1959766.1147449997	1268442.3054179999	882101.5479749998	1433740.5305180002	1706290.1682110005	46827.185669000006	38	1738006.1580820004	3292048.868776	6829796.752075999	3371504.3663319997	5635299.059575	4954382.681886	6384187.722653	1943320.8602299995	896892.7385840002	2868008.568114	1141.78186
5058	1	sp|Q9ULW0|TPX2_HUMAN	 	 	 	 	5.8	747	85652	Targeting protein for Xklp2 OS=Homo sapiens (Human) OX=9606 GN=TPX2 PE=1 SV=2	6	6	1.000	2	1	3	2	1	3	2.000	1.000	3.000	2	10392.260742	33806.452149	25884.953125	25584.358398000004	18678.304688	49979.658203	17444.486817	9435.345459	6291.643921000001	26869.408203	150.0	1	1308.650269	3799.2604979999996	3892.960693	2325.231201	1711.761475	5710.529785	4479.968261999999	3011.258545	1681.265381	3637.5117189999996	150.0	3	66102.633789	72686.272461	136991.63086	43666.371582	30397.749024	84269.494141	141094.182617	25048.369384	15217.384399999999	52234.360352	150.0
5059	1	sp|Q9ULX6|AKP8L_HUMAN	 	 	 	 	8.8	646	71639	A-kinase anchor protein 8-like OS=Homo sapiens (Human) OX=9606 GN=AKAP8L PE=1 SV=4	7	7	1.000	1	2	4	1	2	4	1.000	2.000	4.000	1	16586.251953	47210.597656	57748.52734400001	19568.998047	57035.15625	61908.398438	24128.082031	6679.313477000001	4108.857422	42818.0	150.0	2	11068.519287000001	36103.658204	87772.615234	42953.345214	49068.973633	43040.987305	54176.557617	25856.246337999997	23336.193115000002	51154.113282	150.0	4	30661.044434	53320.807618	111184.448731	44949.202636999995	54011.566894999996	166882.073242	81096.776368	25924.248413	16266.721069	48184.960083	150.0
5060	1	sp|Q9ULZ3|ASC_HUMAN	 	 	 	 	63.1	195	21627	Apoptosis-associated speck-like protein containing a CARD OS=Homo sapiens (Human) OX=9606 GN=PYCARD PE=1 SV=2	67	67	1.000	21	24	22	21	24	22	21.000	24.000	22.000	21	906599.455569	879159.8471660002	652290.5585939998	1089356.072752	2371651.753906	699084.3884299999	1180114.8920900002	289519.523804	256335.381835	1280552.683596	150.0	24	127067.74536000002	1350605.3840370001	1687457.4160140003	940326.02832	723801.6640649999	485274.310057	476516.34863399994	295399.6525859999	1204599.6464829997	988460.73633	33311.682251	22	543273.155518	1161214.2038570002	910300.020997	2166712.45459	2746285.321288	968400.0732429998	5849954.281251	1215847.7412119997	555400.168825	1456817.522462	1457.74707
5061	1	sp|Q9UM00|TMCO1_HUMAN	 	 	 	 	19.7	239	27079	Calcium load-activated calcium channel OS=Homo sapiens (Human) OX=9606 GN=TMCO1 PE=1 SV=2	17	17	1.000	6	4	7	6	4	7	6.000	4.000	7.000	6	70425.583739	134713.626464	190098.69629000002	134250.97338799998	171649.067871	261059.87206999998	125351.963868	64299.551268999996	53045.386474	147421.874025	930.484924	4	26650.077697	104410.78613199998	140271.069337	75890.90161100001	86648.214356	283021.602539	79294.820312	44664.30835000001	44213.891175	124880.360352	150.0	7	269925.891175	606271.330811	442130.55835	288240.104004	344664.74658200005	406254.871093	521781.36767700006	157989.74621500002	92617.98516899999	295679.650879	150.0
5062	1	sp|Q9UM07|PADI4_HUMAN	 	 	 	 	4.1	663	74078	Protein-arginine deiminase type-4 OS=Homo sapiens (Human) OX=9606 GN=PADI4 PE=1 SV=2	5	5	1.000	0	2	3	0	2	3	0.000	2.000	3.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2921.253784	6081.294434	31603.365234	14891.714844	39671.992186999996	16596.999512	12916.776367999999	7044.6943360000005	5990.104736	15275.536621	150.0	3	46112.224121	30736.279541000004	27251.191894	83977.456055	23395.608643	29345.347168	39355.653319000005	27457.619873	32549.282837000002	28151.801514	150.0
